datetime,Global_active_power,temperature_c,humidity_pct,occupancy,Sub_metering_1,Sub_metering_2,Sub_metering_3,is_weekend,is_holiday
2021-07-23 07:00:00,1.3969,22.63,62.8,1.0,0.221,0.2245,0.3343,0,0
2021-07-23 08:00:00,1.3008,27.33,68.4,0.469,0.2137,0.1824,0.3746,0,0
2021-07-23 09:00:00,0.841,26.49,74.2,0.051,0.1114,0.0701,0.1622,0,0
2021-07-23 10:00:00,0.8772,30.38,68.5,0.093,0.1457,0.1155,0.1776,0,0
2021-07-23 11:00:00,0.6493,30.36,69.6,0.103,0.0713,0.0614,0.1042,0,0
2021-07-23 12:00:00,0.4955,28.19,52.8,0.126,0.0621,0.0764,0.0783,0,0
2021-07-23 13:00:00,0.7188,30.34,52.8,0.095,0.1311,0.0814,0.1515,0,0
2021-07-23 14:00:00,0.7242,30.42,52.7,0.078,0.1076,0.0757,0.1366,0,0
2021-07-23 15:00:00,0.2547,27.38,47.4,0.11,0.0278,0.0438,0.0385,0,0
2021-07-23 16:00:00,0.806,30.35,48.7,0.088,0.1447,0.0866,0.1258,0,0
2021-07-23 17:00:00,0.8159,25.87,50.1,0.073,0.1447,0.1168,0.2206,0,0
2021-07-23 18:00:00,1.583,24.82,55.4,1.0,0.1786,0.2573,0.4018,0,0
2021-07-23 19:00:00,1.7069,25.67,50.6,1.0,0.2682,0.2214,0.3911,0,0
2021-07-23 20:00:00,2.0213,23.11,55.7,0.97,0.3404,0.2553,0.5605,0,0
2021-07-23 21:00:00,1.6189,23.15,44.6,1.0,0.2022,0.2896,0.2477,0,0
2021-07-23 22:00:00,1.0672,24.66,57.6,1.0,0.2034,0.1105,0.3064,0,0
2021-07-23 23:00:00,0.875,22.27,51.2,1.0,0.1349,0.1132,0.2535,0,0
2021-07-24 00:00:00,0.9146,19.49,53.1,0.81,0.181,0.107,0.1613,1,0
2021-07-24 01:00:00,0.8325,22.68,62.2,0.802,0.1608,0.0898,0.1551,1,0
2021-07-24 02:00:00,0.9989,21.39,66.0,0.828,0.1929,0.0851,0.2136,1,0
2021-07-24 03:00:00,0.9682,24.21,68.7,0.821,0.1151,0.1277,0.214,1,0
2021-07-24 04:00:00,0.9464,24.58,67.3,0.807,0.1317,0.1407,0.2333,1,0
2021-07-24 05:00:00,0.9672,26.46,75.2,0.816,0.0985,0.1226,0.1647,1,0
2021-07-24 06:00:00,1.3085,26.39,68.9,0.767,0.2392,0.1194,0.2726,1,0
2021-07-24 07:00:00,1.9704,27.44,67.1,0.902,0.3071,0.1876,0.3197,1,0
2021-07-24 08:00:00,1.777,25.53,65.0,0.993,0.2211,0.2064,0.3786,1,0
2021-07-24 09:00:00,1.5971,28.36,67.6,0.994,0.2806,0.2384,0.3192,1,0
2021-07-24 10:00:00,1.3128,30.58,71.2,0.979,0.2532,0.1967,0.2528,1,0
2021-07-24 11:00:00,0.9855,26.9,69.1,0.937,0.1553,0.1497,0.2343,1,0
2021-07-24 12:00:00,1.291,30.73,55.6,0.915,0.2002,0.1674,0.2228,1,0
2021-07-24 13:00:00,1.002,27.1,56.0,0.936,0.1525,0.1668,0.2228,1,0
2021-07-24 14:00:00,1.0324,26.35,46.3,0.973,0.2053,0.1068,0.2102,1,0
2021-07-24 15:00:00,0.9725,27.6,50.2,0.934,0.1677,0.1621,0.1564,1,0
2021-07-24 16:00:00,1.2274,27.6,53.1,0.98,0.2117,0.1747,0.2639,1,0
2021-07-24 17:00:00,1.4487,27.18,48.1,0.967,0.1761,0.1764,0.4308,1,0
2021-07-24 18:00:00,1.8411,23.59,38.5,0.963,0.3116,0.2914,0.429,1,0
2021-07-24 19:00:00,2.0736,24.91,55.0,0.993,0.3766,0.3091,0.4918,1,0
2021-07-24 20:00:00,2.0133,22.5,47.5,0.989,0.2241,0.2669,0.3238,1,0
2021-07-24 21:00:00,1.5804,20.68,51.1,0.971,0.2847,0.2358,0.3105,1,0
2021-07-24 22:00:00,1.3311,21.04,56.9,0.92,0.2626,0.1505,0.3161,1,0
2021-07-24 23:00:00,1.1187,21.01,60.9,0.994,0.1798,0.1164,0.2381,1,0
2021-07-25 00:00:00,0.8283,22.7,65.1,0.773,0.1522,0.0731,0.1539,1,0
2021-07-25 01:00:00,0.9599,23.75,65.6,0.787,0.1537,0.1081,0.153,1,0
2021-07-25 02:00:00,0.9468,20.11,69.6,0.833,0.0949,0.1034,0.202,1,0
2021-07-25 03:00:00,0.831,23.32,67.2,0.771,0.1299,0.0762,0.2281,1,0
2021-07-25 04:00:00,0.8668,21.65,69.4,0.814,0.1688,0.1064,0.2342,1,0
2021-07-25 05:00:00,1.0022,25.08,63.1,0.796,0.1635,0.1611,0.2427,1,0
2021-07-25 06:00:00,1.1864,23.98,59.6,0.812,0.1931,0.1926,0.2505,1,0
2021-07-25 07:00:00,1.7121,24.12,78.8,0.996,0.304,0.1521,0.4423,1,0
2021-07-25 08:00:00,1.8464,27.62,73.9,0.981,0.2752,0.2787,0.4659,1,0
2021-07-25 09:00:00,1.2709,26.16,68.3,0.93,0.2365,0.2159,0.2411,1,0
2021-07-25 10:00:00,1.084,27.04,62.5,0.906,0.1469,0.088,0.2562,1,0
2021-07-25 11:00:00,0.9052,24.48,65.6,0.997,0.1357,0.1333,0.2602,1,0
2021-07-25 12:00:00,1.4007,29.34,60.1,0.959,0.2696,0.2517,0.2815,1,0
2021-07-25 13:00:00,1.277,29.05,69.6,0.917,0.2371,0.1815,0.1995,1,0
2021-07-25 14:00:00,1.0155,27.52,57.1,0.963,0.118,0.0977,0.2617,1,0
2021-07-25 15:00:00,0.8388,24.75,50.0,0.904,0.1362,0.1012,0.2479,1,0
2021-07-25 16:00:00,0.9883,28.23,47.3,0.919,0.1842,0.0806,0.2404,1,0
2021-07-25 17:00:00,1.2264,24.69,51.0,0.963,0.2443,0.174,0.3175,1,0
2021-07-25 18:00:00,1.7945,24.24,53.1,0.94,0.3584,0.311,0.4115,1,0
2021-07-25 19:00:00,2.1407,27.61,51.9,0.933,0.2994,0.309,0.4212,1,0
2021-07-25 20:00:00,2.0655,22.36,40.2,0.966,0.3685,0.2637,0.5255,1,0
2021-07-25 21:00:00,1.8014,23.91,51.2,0.987,0.3574,0.189,0.2994,1,0
2021-07-25 22:00:00,1.3312,23.16,50.2,0.968,0.2343,0.1549,0.2451,1,0
2021-07-25 23:00:00,1.1826,22.6,55.7,0.946,0.1628,0.0968,0.2744,1,0
2021-07-26 00:00:00,0.7907,22.22,59.7,1.0,0.125,0.0954,0.2088,0,0
2021-07-26 01:00:00,0.7478,22.47,59.8,1.0,0.1376,0.0709,0.117,0,0
2021-07-26 02:00:00,0.7675,22.61,63.7,1.0,0.1415,0.1075,0.1648,0,0
2021-07-26 03:00:00,0.8659,22.6,67.9,0.981,0.1458,0.1211,0.1525,0,0
2021-07-26 04:00:00,0.8497,25.57,61.5,0.961,0.1126,0.0981,0.1365,0,0
2021-07-26 05:00:00,0.7718,22.05,75.1,1.0,0.1418,0.1217,0.1302,0,0
2021-07-26 06:00:00,1.2738,26.33,74.6,0.962,0.15,0.2051,0.2682,0,0
2021-07-26 07:00:00,1.6184,26.81,75.1,0.996,0.2802,0.1956,0.3943,0,0
2021-07-26 08:00:00,1.3376,27.35,65.9,0.473,0.2667,0.1241,0.3604,0,0
2021-07-26 09:00:00,0.8302,28.6,64.4,0.083,0.1645,0.1286,0.208,0,0
2021-07-26 10:00:00,0.4968,27.26,69.4,0.097,0.0617,0.0644,0.1132,0,0
2021-07-26 11:00:00,0.3426,24.89,65.7,0.14,0.0638,0.0548,0.07,0,0
2021-07-26 12:00:00,0.3719,27.69,62.7,0.118,0.0393,0.0388,0.0867,0,0
2021-07-26 13:00:00,0.3146,26.21,54.7,0.067,0.0483,0.0426,0.076,0,0
2021-07-26 14:00:00,0.2345,26.3,53.8,0.138,0.0263,0.0217,0.0567,0,0
2021-07-26 15:00:00,0.1225,25.06,58.2,0.1,0.0215,0.0176,0.03,0,0
2021-07-26 16:00:00,0.4285,25.58,58.8,0.07,0.0555,0.0635,0.0727,0,0
2021-07-26 17:00:00,0.7533,24.68,40.0,0.103,0.078,0.1318,0.2103,0,0
2021-07-26 18:00:00,1.603,21.23,45.3,0.969,0.2368,0.26,0.3026,0,0
2021-07-26 19:00:00,1.9443,25.07,54.2,0.987,0.3057,0.1918,0.5735,0,0
2021-07-26 20:00:00,1.7812,26.63,48.8,1.0,0.3395,0.2333,0.3977,0,0
2021-07-26 21:00:00,1.5807,23.59,55.3,1.0,0.2932,0.2789,0.3075,0,0
2021-07-26 22:00:00,1.2536,21.9,51.4,0.998,0.221,0.1253,0.3546,0,0
2021-07-26 23:00:00,0.9093,21.82,54.1,0.973,0.0947,0.0866,0.2498,0,0
2021-07-27 00:00:00,0.7342,21.05,64.3,0.978,0.1116,0.082,0.2184,0,0
2021-07-27 01:00:00,0.802,21.92,59.6,1.0,0.1423,0.1336,0.1829,0,0
2021-07-27 02:00:00,0.8561,22.02,58.3,0.984,0.1628,0.0986,0.1699,0,0
2021-07-27 03:00:00,0.7874,21.29,65.1,1.0,0.1258,0.1212,0.1353,0,0
2021-07-27 04:00:00,0.8273,25.7,71.2,1.0,0.1439,0.1012,0.1324,0,0
2021-07-27 05:00:00,0.8105,21.67,71.9,0.952,0.1088,0.1161,0.2402,0,0
2021-07-27 06:00:00,1.102,25.76,74.4,1.0,0.1469,0.1144,0.2532,0,0
2021-07-27 07:00:00,1.3897,25.3,74.7,0.959,0.2104,0.1815,0.3981,0,0
2021-07-27 08:00:00,1.3804,29.03,65.5,0.516,0.2219,0.1236,0.3179,0,0
2021-07-27 09:00:00,0.8664,27.31,73.9,0.131,0.1709,0.1231,0.2373,0,0
2021-07-27 10:00:00,0.4763,26.74,74.9,0.125,0.0521,0.0598,0.134,0,0
2021-07-27 11:00:00,0.4238,27.2,65.2,0.131,0.0796,0.0419,0.0935,0,0
2021-07-27 12:00:00,0.5094,27.74,67.1,0.124,0.0777,0.0683,0.1238,0,0
2021-07-27 13:00:00,0.4337,25.86,58.3,0.095,0.0437,0.0475,0.0874,0,0
2021-07-27 14:00:00,0.3243,26.13,49.1,0.14,0.0514,0.035,0.0948,0,0
2021-07-27 15:00:00,0.2419,24.12,53.6,0.141,0.0405,0.0244,0.0572,0,0
2021-07-27 16:00:00,0.4399,24.79,54.1,0.094,0.0593,0.071,0.0921,0,0
2021-07-27 17:00:00,0.7773,25.6,53.0,0.098,0.1067,0.1293,0.15,0,0
2021-07-27 18:00:00,1.4077,25.13,48.3,0.999,0.2482,0.2021,0.2897,0,0
2021-07-27 19:00:00,1.9402,20.93,44.9,0.978,0.2792,0.2772,0.4802,0,0
2021-07-27 20:00:00,1.7686,22.97,51.0,0.961,0.1863,0.2101,0.3065,0,0
2021-07-27 21:00:00,1.6644,23.4,54.2,0.976,0.1726,0.2858,0.2513,0,0
2021-07-27 22:00:00,1.1713,21.84,46.2,1.0,0.1237,0.2044,0.3415,0,0
2021-07-27 23:00:00,0.8428,20.83,59.6,1.0,0.1,0.125,0.137,0,0
2021-07-28 00:00:00,0.7949,20.94,56.5,1.0,0.1438,0.0902,0.1508,0,0
2021-07-28 01:00:00,0.7078,20.85,65.6,1.0,0.1352,0.1063,0.2001,0,0
2021-07-28 02:00:00,0.5799,21.0,63.3,0.985,0.0769,0.0748,0.1502,0,0
2021-07-28 03:00:00,0.7483,22.69,63.2,0.969,0.1312,0.0736,0.1945,0,0
2021-07-28 04:00:00,0.9783,26.52,70.9,1.0,0.1949,0.0956,0.2414,0,0
2021-07-28 05:00:00,0.8268,22.66,72.0,1.0,0.1527,0.0828,0.1476,0,0
2021-07-28 06:00:00,1.0287,24.08,73.4,1.0,0.1668,0.1531,0.2591,0,0
2021-07-28 07:00:00,1.4463,25.25,72.7,1.0,0.1583,0.2091,0.2821,0,0
2021-07-28 08:00:00,1.243,25.02,67.9,0.526,0.2304,0.1301,0.2692,0,0
2021-07-28 09:00:00,1.0094,28.32,79.4,0.103,0.1109,0.1574,0.2438,0,0
2021-07-28 10:00:00,0.2597,23.6,66.1,0.067,0.0318,0.0456,0.0515,0,0
2021-07-28 11:00:00,0.3409,26.66,62.9,0.079,0.0509,0.0276,0.0523,0,0
2021-07-28 12:00:00,0.4213,28.78,64.0,0.108,0.0464,0.0409,0.1072,0,0
2021-07-28 13:00:00,0.3974,27.01,54.8,0.082,0.057,0.0604,0.0614,0,0
2021-07-28 14:00:00,0.3854,25.92,64.4,0.128,0.0517,0.0574,0.0688,0,0
2021-07-28 15:00:00,0.4515,27.34,57.2,0.087,0.056,0.0462,0.1237,0,0
2021-07-28 16:00:00,0.5449,27.41,43.3,0.061,0.0804,0.0866,0.1014,0,0
2021-07-28 17:00:00,0.6296,25.65,51.1,0.128,0.0736,0.0577,0.1768,0,0
2021-07-28 18:00:00,1.5132,23.35,50.2,1.0,0.1624,0.2078,0.4131,0,0
2021-07-28 19:00:00,1.8476,24.46,42.1,0.975,0.327,0.2525,0.5004,0,0
2021-07-28 20:00:00,1.9727,22.45,55.4,1.0,0.2805,0.3002,0.4845,0,0
2021-07-28 21:00:00,1.4594,23.55,42.5,0.99,0.1664,0.2415,0.3521,0,0
2021-07-28 22:00:00,1.1222,24.18,46.3,1.0,0.211,0.1864,0.2348,0,0
2021-07-28 23:00:00,0.9386,17.75,51.9,1.0,0.1785,0.1422,0.171,0,0
2021-07-29 00:00:00,0.8348,21.59,62.9,0.966,0.0969,0.1378,0.142,0,0
2021-07-29 01:00:00,0.709,18.93,67.3,1.0,0.0738,0.1146,0.1605,0,0
2021-07-29 02:00:00,0.9527,25.49,56.3,1.0,0.1816,0.1621,0.2475,0,0
2021-07-29 03:00:00,0.7182,21.6,65.7,0.967,0.1182,0.0677,0.1165,0,0
2021-07-29 04:00:00,0.7145,24.05,69.3,1.0,0.135,0.0634,0.1698,0,0
2021-07-29 05:00:00,0.8605,23.6,75.6,1.0,0.0927,0.1319,0.1848,0,0
2021-07-29 06:00:00,1.0983,23.22,66.6,1.0,0.1198,0.1377,0.2171,0,0
2021-07-29 07:00:00,1.5438,23.82,70.7,1.0,0.29,0.2522,0.385,0,0
2021-07-29 08:00:00,1.5106,28.31,70.0,0.466,0.265,0.2007,0.3709,0,0
2021-07-29 09:00:00,0.9049,27.98,59.0,0.069,0.1319,0.1617,0.2396,0,0
2021-07-29 10:00:00,0.7962,29.94,70.4,0.105,0.1414,0.0713,0.158,0,0
2021-07-29 11:00:00,0.4121,27.41,63.0,0.108,0.0683,0.0573,0.0717,0,0
2021-07-29 12:00:00,0.4791,27.86,59.8,0.144,0.0842,0.0618,0.1392,0,0
2021-07-29 13:00:00,0.2373,26.92,57.9,0.097,0.0241,0.0236,0.0709,0,0
2021-07-29 14:00:00,0.2414,26.6,59.0,0.08,0.0338,0.0394,0.0493,0,0
2021-07-29 15:00:00,0.3804,24.99,50.8,0.069,0.073,0.0577,0.0688,0,0
2021-07-29 16:00:00,0.4032,26.05,48.2,0.055,0.0676,0.0438,0.0767,0,0
2021-07-29 17:00:00,0.6833,24.02,50.8,0.057,0.0714,0.0654,0.1905,0,0
2021-07-29 18:00:00,1.5774,25.09,61.1,1.0,0.3149,0.2008,0.4686,0,0
2021-07-29 19:00:00,1.6689,23.91,49.0,0.968,0.3327,0.1497,0.4032,0,0
2021-07-29 20:00:00,1.8856,23.36,48.7,1.0,0.2756,0.1774,0.4315,0,0
2021-07-29 21:00:00,1.5263,24.82,65.4,1.0,0.2888,0.1519,0.4353,0,0
2021-07-29 22:00:00,1.2457,21.77,49.2,1.0,0.1766,0.1171,0.2938,0,0
2021-07-29 23:00:00,0.9059,22.67,61.3,0.993,0.1159,0.1388,0.2337,0,0
2021-07-30 00:00:00,0.6723,24.38,62.3,1.0,0.1329,0.0771,0.1093,0,0
2021-07-30 01:00:00,0.7424,23.36,61.6,1.0,0.1324,0.076,0.1485,0,0
2021-07-30 02:00:00,0.6769,23.43,67.8,1.0,0.1009,0.0663,0.1526,0,0
2021-07-30 03:00:00,0.8909,21.72,57.1,1.0,0.1286,0.1563,0.1458,0,0
2021-07-30 04:00:00,0.8343,23.14,75.4,1.0,0.0904,0.0971,0.128,0,0
2021-07-30 05:00:00,0.9769,21.54,72.2,1.0,0.179,0.1462,0.2193,0,0
2021-07-30 06:00:00,1.2239,25.05,74.7,0.975,0.1528,0.102,0.317,0,0
2021-07-30 07:00:00,1.4703,25.49,65.4,1.0,0.1636,0.213,0.4396,0,0
2021-07-30 08:00:00,1.3142,25.83,73.4,0.548,0.2245,0.1711,0.316,0,0
2021-07-30 09:00:00,0.8689,27.96,71.5,0.063,0.1357,0.1346,0.1306,0,0
2021-07-30 10:00:00,0.4789,25.09,72.4,0.114,0.0804,0.0626,0.0972,0,0
2021-07-30 11:00:00,0.673,29.65,61.3,0.102,0.0765,0.0824,0.1266,0,0
2021-07-30 12:00:00,0.4939,28.65,66.7,0.135,0.0554,0.086,0.1203,0,0
2021-07-30 13:00:00,0.4006,27.09,58.2,0.05,0.0466,0.0368,0.065,0,0
2021-07-30 14:00:00,0.3495,26.67,55.6,0.064,0.0547,0.0586,0.0797,0,0
2021-07-30 15:00:00,0.3145,27.14,54.0,0.054,0.0396,0.0534,0.0769,0,0
2021-07-30 16:00:00,0.5386,28.08,45.4,0.066,0.0864,0.0863,0.1561,0,0
2021-07-30 17:00:00,0.7686,25.23,40.4,0.121,0.1158,0.1209,0.1585,0,0
2021-07-30 18:00:00,1.5231,24.51,39.4,0.964,0.2126,0.2648,0.2825,0,0
2021-07-30 19:00:00,1.8491,23.55,45.6,1.0,0.1902,0.3067,0.5522,0,0
2021-07-30 20:00:00,1.8062,25.47,52.1,1.0,0.328,0.1595,0.3714,0,0
2021-07-30 21:00:00,1.6237,21.62,48.4,0.953,0.1732,0.2428,0.2719,0,0
2021-07-30 22:00:00,1.2651,21.66,59.9,0.953,0.209,0.216,0.3196,0,0
2021-07-30 23:00:00,0.8697,23.6,52.3,1.0,0.1184,0.0888,0.2143,0,0
2021-07-31 00:00:00,0.9239,21.39,69.1,0.817,0.1596,0.1463,0.2685,1,0
2021-07-31 01:00:00,0.8962,22.97,67.9,0.764,0.1143,0.0837,0.2597,1,0
2021-07-31 02:00:00,0.8238,20.2,67.1,0.781,0.1116,0.0864,0.1605,1,0
2021-07-31 03:00:00,0.8671,21.74,71.3,0.849,0.1717,0.0829,0.2013,1,0
2021-07-31 04:00:00,0.947,24.89,71.4,0.773,0.1315,0.0782,0.1733,1,0
2021-07-31 05:00:00,0.8645,22.38,72.6,0.825,0.1394,0.0696,0.1851,1,0
2021-07-31 06:00:00,1.0831,23.94,71.1,0.774,0.2112,0.1639,0.168,1,0
2021-07-31 07:00:00,1.8022,25.33,69.1,0.94,0.308,0.2616,0.4211,1,0
2021-07-31 08:00:00,1.7248,24.18,81.8,0.988,0.2388,0.2427,0.4302,1,0
2021-07-31 09:00:00,1.3377,25.67,64.8,0.903,0.1859,0.1287,0.3909,1,0
2021-07-31 10:00:00,1.303,26.93,72.2,0.931,0.1859,0.1541,0.3189,1,0
2021-07-31 11:00:00,1.0571,27.13,70.5,0.949,0.1499,0.1851,0.2745,1,0
2021-07-31 12:00:00,1.2143,29.09,58.9,0.963,0.1642,0.2134,0.2351,1,0
2021-07-31 13:00:00,1.1439,29.38,60.0,0.903,0.1787,0.1718,0.2972,1,0
2021-07-31 14:00:00,0.8717,25.48,53.8,0.941,0.1569,0.0974,0.1693,1,0
2021-07-31 15:00:00,0.8772,26.45,49.0,0.934,0.1393,0.1172,0.1599,1,0
2021-07-31 16:00:00,1.1409,26.68,48.2,0.903,0.1425,0.0949,0.1993,1,0
2021-07-31 17:00:00,1.4341,27.22,51.0,0.936,0.2442,0.2327,0.2337,1,0
2021-07-31 18:00:00,1.6688,25.24,46.8,0.993,0.2528,0.2461,0.3665,1,0
2021-07-31 19:00:00,2.098,23.83,56.3,0.927,0.3398,0.2677,0.3947,1,0
2021-07-31 20:00:00,1.9999,23.67,56.5,0.959,0.3414,0.2122,0.5232,1,0
2021-07-31 21:00:00,1.7364,23.06,55.3,0.93,0.254,0.285,0.329,1,0
2021-07-31 22:00:00,1.3836,20.18,48.5,0.911,0.1936,0.2354,0.2828,1,0
2021-07-31 23:00:00,1.1026,21.56,58.9,0.929,0.2058,0.0986,0.1843,1,0
2021-08-01 00:00:00,0.8351,23.22,70.5,0.797,0.1554,0.1467,0.2291,1,0
2021-08-01 01:00:00,0.747,20.82,69.7,0.78,0.1277,0.0794,0.1605,1,0
2021-08-01 02:00:00,0.9013,21.63,67.8,0.812,0.1201,0.1211,0.2078,1,0
2021-08-01 03:00:00,0.989,21.55,68.3,0.845,0.1703,0.1504,0.1962,1,0
2021-08-01 04:00:00,0.7929,19.06,72.4,0.757,0.1136,0.0856,0.202,1,0
2021-08-01 05:00:00,0.8951,23.29,74.0,0.822,0.1518,0.1327,0.2491,1,0
2021-08-01 06:00:00,1.3606,24.48,67.0,0.75,0.1646,0.1561,0.3853,1,0
2021-08-01 07:00:00,1.6039,24.04,64.6,0.9,0.1614,0.285,0.2964,1,0
2021-08-01 08:00:00,1.64,23.8,72.3,0.913,0.1844,0.2586,0.4568,1,0
2021-08-01 09:00:00,1.3023,24.83,65.6,0.948,0.2085,0.2084,0.3787,1,0
2021-08-01 10:00:00,1.2279,27.78,59.1,0.905,0.1753,0.1727,0.2195,1,0
2021-08-01 11:00:00,1.1587,29.89,64.9,0.972,0.1567,0.2043,0.208,1,0
2021-08-01 12:00:00,1.1293,29.11,58.3,0.903,0.2129,0.1628,0.2223,1,0
2021-08-01 13:00:00,0.8218,24.91,57.2,0.95,0.0965,0.0881,0.1303,1,0
2021-08-01 14:00:00,1.2384,27.91,56.5,0.968,0.2315,0.1288,0.2581,1,0
2021-08-01 15:00:00,0.8812,25.16,58.7,0.924,0.1319,0.1495,0.1598,1,0
2021-08-01 16:00:00,0.9891,24.66,53.9,0.958,0.1954,0.1037,0.1632,1,0
2021-08-01 17:00:00,1.2652,24.12,46.7,0.926,0.1659,0.2223,0.252,1,0
2021-08-01 18:00:00,1.694,25.09,42.2,0.921,0.3082,0.2555,0.3061,1,0
2021-08-01 19:00:00,2.0596,24.69,42.2,0.982,0.3124,0.1732,0.4255,1,0
2021-08-01 20:00:00,2.0849,22.38,57.4,0.933,0.2588,0.1779,0.4623,1,0
2021-08-01 21:00:00,1.6897,21.79,56.2,0.981,0.314,0.1576,0.2587,1,0
2021-08-01 22:00:00,1.2826,22.13,60.0,0.922,0.1998,0.1819,0.3234,1,0
2021-08-01 23:00:00,0.9207,21.99,56.4,0.936,0.1658,0.0804,0.2687,1,0
2021-08-02 00:00:00,0.6438,22.66,60.0,0.96,0.1046,0.0868,0.1401,0,0
2021-08-02 01:00:00,0.7136,19.07,58.6,1.0,0.0765,0.115,0.1377,0,0
2021-08-02 02:00:00,0.8925,21.33,65.8,0.988,0.1433,0.0732,0.2579,0,0
2021-08-02 03:00:00,0.7674,20.17,66.2,0.951,0.078,0.088,0.1792,0,0
2021-08-02 04:00:00,0.7752,22.32,69.7,0.996,0.135,0.0963,0.1948,0,0
2021-08-02 05:00:00,0.9913,22.78,71.4,0.957,0.1273,0.1356,0.2032,0,0
2021-08-02 06:00:00,1.1451,23.82,70.2,1.0,0.1661,0.1773,0.2584,0,0
2021-08-02 07:00:00,1.4644,23.47,63.6,0.999,0.1657,0.1685,0.2343,0,0
2021-08-02 08:00:00,1.2216,23.16,72.9,0.519,0.138,0.1735,0.3595,0,0
2021-08-02 09:00:00,0.6289,22.87,71.3,0.132,0.1065,0.0607,0.183,0,0
2021-08-02 10:00:00,0.3538,26.3,65.3,0.055,0.0384,0.0388,0.0549,0,0
2021-08-02 11:00:00,0.3324,26.15,59.4,0.084,0.0495,0.0566,0.0535,0,0
2021-08-02 12:00:00,0.2616,25.88,68.7,0.053,0.0427,0.0297,0.0467,0,0
2021-08-02 13:00:00,0.5726,28.78,58.6,0.055,0.0801,0.0495,0.1496,0,0
2021-08-02 14:00:00,0.29,25.2,54.1,0.054,0.0438,0.0317,0.0594,0,0
2021-08-02 15:00:00,0.5664,28.14,54.0,0.098,0.1083,0.0745,0.1356,0,0
2021-08-02 16:00:00,0.6926,27.83,54.6,0.095,0.1205,0.1198,0.1503,0,0
2021-08-02 17:00:00,0.7484,21.74,48.9,0.056,0.1318,0.0604,0.1971,0,0
2021-08-02 18:00:00,1.4677,24.03,46.8,0.976,0.2721,0.141,0.3145,0,0
2021-08-02 19:00:00,1.8292,22.52,66.0,0.974,0.253,0.2908,0.3648,0,0
2021-08-02 20:00:00,1.9418,18.03,57.4,0.98,0.2349,0.2089,0.4746,0,0
2021-08-02 21:00:00,1.6806,19.61,54.8,1.0,0.1813,0.1752,0.3014,0,0
2021-08-02 22:00:00,1.1992,22.46,62.4,1.0,0.2097,0.1618,0.2473,0,0
2021-08-02 23:00:00,1.073,24.03,56.4,0.984,0.1357,0.1646,0.1944,0,0
2021-08-03 00:00:00,0.7164,22.11,60.2,1.0,0.1036,0.1055,0.152,0,0
2021-08-03 01:00:00,0.7915,21.34,58.5,0.992,0.098,0.1057,0.2222,0,0
2021-08-03 02:00:00,0.6644,21.12,60.1,1.0,0.1056,0.056,0.1764,0,0
2021-08-03 03:00:00,0.7819,24.16,67.4,0.965,0.0948,0.0677,0.1875,0,0
2021-08-03 04:00:00,0.8512,25.48,73.2,0.973,0.1396,0.0783,0.1741,0,0
2021-08-03 05:00:00,0.9973,22.1,74.2,1.0,0.1719,0.1261,0.1561,0,0
2021-08-03 06:00:00,0.9482,20.75,66.8,1.0,0.1047,0.1189,0.1605,0,0
2021-08-03 07:00:00,1.4164,21.38,76.0,1.0,0.2701,0.2415,0.2928,0,0
2021-08-03 08:00:00,1.3165,27.24,73.4,0.455,0.2453,0.1556,0.2071,0,0
2021-08-03 09:00:00,0.5013,25.81,65.3,0.064,0.0982,0.0533,0.0841,0,0
2021-08-03 10:00:00,0.4801,26.63,69.4,0.095,0.0565,0.0465,0.1235,0,0
2021-08-03 11:00:00,0.4751,23.97,64.9,0.123,0.0923,0.0759,0.1402,0,0
2021-08-03 12:00:00,0.2596,25.62,60.6,0.067,0.0517,0.0379,0.0582,0,0
2021-08-03 13:00:00,0.3872,26.21,52.6,0.125,0.0538,0.0588,0.0681,0,0
2021-08-03 14:00:00,1.2604,26.66,53.3,0.106,0.1381,0.1951,0.3655,0,0
2021-08-03 15:00:00,0.2643,25.28,59.0,0.127,0.0501,0.0227,0.0403,0,0
2021-08-03 16:00:00,0.3475,23.7,49.7,0.106,0.041,0.0614,0.0842,0,0
2021-08-03 17:00:00,0.7692,23.35,58.7,0.11,0.1063,0.0855,0.193,0,0
2021-08-03 18:00:00,1.5893,25.57,50.8,0.975,0.2392,0.165,0.4566,0,0
2021-08-03 19:00:00,1.861,23.35,47.4,1.0,0.2802,0.1774,0.5542,0,0
2021-08-03 20:00:00,1.8788,23.17,48.3,1.0,0.3078,0.2221,0.377,0,0
2021-08-03 21:00:00,1.7116,20.29,59.7,1.0,0.2103,0.1414,0.2625,0,0
2021-08-03 22:00:00,1.2827,16.73,51.5,0.953,0.1707,0.1605,0.2332,0,0
2021-08-03 23:00:00,0.8151,20.07,50.8,1.0,0.1101,0.1002,0.1832,0,0
2021-08-04 00:00:00,0.6256,19.31,62.1,1.0,0.0802,0.0524,0.1632,0,0
2021-08-04 01:00:00,0.8181,21.24,60.1,1.0,0.1631,0.1197,0.2358,0,0
2021-08-04 02:00:00,0.6333,25.94,62.1,0.967,0.1178,0.0745,0.1393,0,0
2021-08-04 03:00:00,0.8188,22.53,68.1,1.0,0.1512,0.1397,0.2404,0,0
2021-08-04 04:00:00,0.8939,26.22,60.8,0.976,0.1237,0.122,0.2102,0,0
